id,nat_dex,0,type1,type2,is_mega,is_gmax,is_legend,is_mythical,is_ultra_beast,is_paradox,generation,color,shape
559,364,sealeo,ice,water,FALSE,FALSE,FALSE,FALSE,FALSE,,3,blue,fin
560,365,walrein,ice,water,FALSE,FALSE,FALSE,FALSE,FALSE,,3,blue,quadruped
561,366,clamperl,water,,FALSE,FALSE,FALSE,FALSE,FALSE,,3,blue,head
562,367,huntail,water,,FALSE,FALSE,FALSE,FALSE,FALSE,,3,blue,snake
563,368,gorebyss,water,,FALSE,FALSE,FALSE,FALSE,FALSE,,3,pink,snake
564,369,relicanth,water,rock,FALSE,FALSE,FALSE,FALSE,FALSE,,3,gray,fin
565,369,relicanth_female,water,rock,FALSE,FALSE,FALSE,FALSE,FALSE,,3,gray,fin
566,370,luvdisc,water,,FALSE,FALSE,FALSE,FALSE,FALSE,,3,pink,fin
567,371,bagon,dragon,,FALSE,FALSE,FALSE,FALSE,FALSE,,3,blue,biped
568,372,shelgon,dragon,,FALSE,FALSE,FALSE,FALSE,FALSE,,3,white,quadruped
569,373,salamence,dragon,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,3,blue,quadruped
570,373,salamence_mega,dragon,flying,TRUE,FALSE,FALSE,FALSE,FALSE,,6,blue,quadruped
571,374,beldum,steel,psychic,FALSE,FALSE,FALSE,FALSE,FALSE,,3,blue,headbase
572,375,metang,steel,psychic,FALSE,FALSE,FALSE,FALSE,FALSE,,3,blue,headarm
573,376,metagross,steel,psychic,FALSE,FALSE,FALSE,FALSE,FALSE,,3,blue,manybodies
574,376,metagross_mega,steel,psychic,TRUE,FALSE,FALSE,FALSE,FALSE,,6,blue,manybodies
575,377,regirock,rock,,FALSE,FALSE,TRUE,FALSE,FALSE,,3,brown,biped
576,378,regice,ice,,FALSE,FALSE,TRUE,FALSE,FALSE,,3,blue,biped
577,379,registeel,steel,,FALSE,FALSE,TRUE,FALSE,FALSE,,3,gray,biped
578,380,latias,dragon,psychic,FALSE,FALSE,TRUE,FALSE,FALSE,,3,red,twowings
579,380,latias_mega,dragon,psychic,TRUE,FALSE,TRUE,FALSE,FALSE,,6,purple,twowings
580,381,latios,dragon,psychic,FALSE,FALSE,TRUE,FALSE,FALSE,,3,blue,twowings
581,381,latios_mega,dragon,psychic,TRUE,FALSE,TRUE,FALSE,FALSE,,6,purple,twowings
582,382,kyogre,water,,FALSE,FALSE,TRUE,FALSE,FALSE,,3,blue,fin
583,382,kyogre_primal,water,,FALSE,FALSE,TRUE,FALSE,FALSE,,6,blue,fin
584,383,groudon,ground,,FALSE,FALSE,TRUE,FALSE,FALSE,,3,red,bipedtail
585,383,groudon_primal,ground,fire,FALSE,FALSE,TRUE,FALSE,FALSE,,6,red,bipedtail
586,384,rayquaza,dragon,flying,FALSE,FALSE,TRUE,FALSE,FALSE,,3,green,snake
587,384,rayquaza_mega,dragon,flying,TRUE,FALSE,TRUE,FALSE,FALSE,,6,green,snake
588,385,jirachi,steel,psychic,FALSE,FALSE,FALSE,TRUE,FALSE,,3,yellow,biped
589,386,deoxys,psychic,,FALSE,FALSE,FALSE,TRUE,FALSE,,3,red,biped
590,386,deoxys_attack,psychic,,FALSE,FALSE,FALSE,TRUE,FALSE,,3,red,biped
591,386,deoxys_defense,psychic,,FALSE,FALSE,FALSE,TRUE,FALSE,,3,red,biped
592,386,deoxys_speed,psychic,,FALSE,FALSE,FALSE,TRUE,FALSE,,3,red,biped
593,387,turtwig,grass,,FALSE,FALSE,FALSE,FALSE,FALSE,,4,green,quadruped
594,388,grotle,grass,,FALSE,FALSE,FALSE,FALSE,FALSE,,4,green,quadruped
595,389,torterra,grass,ground,FALSE,FALSE,FALSE,FALSE,FALSE,,4,green,quadruped
596,390,chimchar,fire,,FALSE,FALSE,FALSE,FALSE,FALSE,,4,brown,bipedtail
597,391,monferno,fire,fighting,FALSE,FALSE,FALSE,FALSE,FALSE,,4,brown,bipedtail
598,392,infernape,fire,fighting,FALSE,FALSE,FALSE,FALSE,FALSE,,4,brown,bipedtail
599,393,piplup,water,,FALSE,FALSE,FALSE,FALSE,FALSE,,4,blue,biped
600,394,prinplup,water,,FALSE,FALSE,FALSE,FALSE,FALSE,,4,blue,bipedtail
601,395,empoleon,water,steel,FALSE,FALSE,FALSE,FALSE,FALSE,,4,blue,bipedtail
602,396,starly,normal,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,4,brown,twowings
603,396,starly_female,normal,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,4,brown,twowings
604,397,staravia,normal,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,4,brown,twowings
605,397,staravia_female,normal,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,4,brown,twowings
606,398,staraptor,normal,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,4,brown,twowings
607,398,staraptor_female,normal,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,4,brown,twowings
608,399,bidoof,normal,,FALSE,FALSE,FALSE,FALSE,FALSE,,4,brown,quadruped
609,399,bidoof_female,normal,,FALSE,FALSE,FALSE,FALSE,FALSE,,4,brown,quadruped
610,399,bidoof_backside,normal,,FALSE,FALSE,FALSE,FALSE,FALSE,,4,brown,quadruped
611,399,bidoof_female_backside,normal,,FALSE,FALSE,FALSE,FALSE,FALSE,,4,brown,quadruped
612,400,bibarel,normal,water,FALSE,FALSE,FALSE,FALSE,FALSE,,4,brown,bipedtail
613,400,bibarel_female,normal,water,FALSE,FALSE,FALSE,FALSE,FALSE,,4,brown,bipedtail
614,401,kricketot,bug,,FALSE,FALSE,FALSE,FALSE,FALSE,,4,red,biped
615,401,kricketot_female,bug,,FALSE,FALSE,FALSE,FALSE,FALSE,,4,red,biped
616,402,kricketune,bug,,FALSE,FALSE,FALSE,FALSE,FALSE,,4,red,fourwings
617,402,kricketune_female,bug,,FALSE,FALSE,FALSE,FALSE,FALSE,,4,red,fourwings
618,403,shinx,electric,,FALSE,FALSE,FALSE,FALSE,FALSE,,4,blue,quadruped
619,403,shinx_female,electric,,FALSE,FALSE,FALSE,FALSE,FALSE,,4,blue,quadruped
620,404,luxio,electric,,FALSE,FALSE,FALSE,FALSE,FALSE,,4,blue,quadruped
621,404,luxio_female,electric,,FALSE,FALSE,FALSE,FALSE,FALSE,,4,blue,quadruped
622,405,luxray,electric,,FALSE,FALSE,FALSE,FALSE,FALSE,,4,blue,quadruped
623,405,luxray_female,electric,,FALSE,FALSE,FALSE,FALSE,FALSE,,4,blue,quadruped
624,406,budew,grass,poison,FALSE,FALSE,FALSE,FALSE,FALSE,,4,green,biped
625,407,roserade,grass,poison,FALSE,FALSE,FALSE,FALSE,FALSE,,4,green,biped
626,407,roserade_female,grass,poison,FALSE,FALSE,FALSE,FALSE,FALSE,,4,green,biped
627,408,cranidos,rock,,FALSE,FALSE,FALSE,FALSE,FALSE,,4,blue,bipedtail
628,409,rampardos,rock,,FALSE,FALSE,FALSE,FALSE,FALSE,,4,blue,bipedtail
629,410,shieldon,rock,steel,FALSE,FALSE,FALSE,FALSE,FALSE,,4,gray,quadruped
630,411,bastiodon,rock,steel,FALSE,FALSE,FALSE,FALSE,FALSE,,4,gray,quadruped
631,412,burmy_plant,bug,,FALSE,FALSE,FALSE,FALSE,FALSE,,4,green,headbase
632,412,burmy_sandy,bug,,FALSE,FALSE,FALSE,FALSE,FALSE,,4,brown,headbase
633,412,burmy_trash,bug,,FALSE,FALSE,FALSE,FALSE,FALSE,,4,red,headbase
634,413,wormadam_plant,bug,grass,FALSE,FALSE,FALSE,FALSE,FALSE,,4,green,headbase
635,413,wormadam_sandy,bug,ground,FALSE,FALSE,FALSE,FALSE,FALSE,,4,brown,headbase
636,413,wormadam_trash,bug,steel,FALSE,FALSE,FALSE,FALSE,FALSE,,4,red,headbase
637,414,mothim,bug,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,4,yellow,fourwings
638,415,combee,bug,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,4,yellow,manybodies
639,415,combee_female,bug,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,4,yellow,manybodies
640,416,vespiquen,bug,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,4,yellow,fourwings
641,417,pachirisu,electric,,FALSE,FALSE,FALSE,FALSE,FALSE,,4,white,quadruped
642,417,pachirisu_female,electric,,FALSE,FALSE,FALSE,FALSE,FALSE,,4,white,quadruped
643,418,buizel,water,,FALSE,FALSE,FALSE,FALSE,FALSE,,4,brown,quadruped
644,418,buizel_female,water,,FALSE,FALSE,FALSE,FALSE,FALSE,,4,brown,quadruped
645,418,buizel_backside,water,,FALSE,FALSE,FALSE,FALSE,FALSE,,4,brown,quadruped
646,418,buizel_female_backside,water,,FALSE,FALSE,FALSE,FALSE,FALSE,,4,brown,quadruped
647,419,floatzel,water,,FALSE,FALSE,FALSE,FALSE,FALSE,,4,brown,quadruped
648,419,floatzel_female,water,,FALSE,FALSE,FALSE,FALSE,FALSE,,4,brown,quadruped
649,419,floatzel_backside,water,,FALSE,FALSE,FALSE,FALSE,FALSE,,4,brown,quadruped
650,419,floatzel_female_backside,water,,FALSE,FALSE,FALSE,FALSE,FALSE,,4,brown,quadruped
651,420,cherubi,grass,,FALSE,FALSE,FALSE,FALSE,FALSE,,4,pink,manybodies
652,421,cherrim,grass,,FALSE,FALSE,FALSE,FALSE,FALSE,,4,purple,headleg
653,421,cherrim_sunny,grass,,FALSE,FALSE,FALSE,FALSE,FALSE,,4,pink,headleg
654,422,shellos_east,water,,FALSE,FALSE,FALSE,FALSE,FALSE,,4,blue,snake
655,422,shellos_west,water,,FALSE,FALSE,FALSE,FALSE,FALSE,,4,purple,snake
656,423,gastrodon_east,water,ground,FALSE,FALSE,FALSE,FALSE,FALSE,,4,blue,snake
657,423,gastrodon_west,water,ground,FALSE,FALSE,FALSE,FALSE,FALSE,,4,purple,snake
658,424,ambipom,normal,,FALSE,FALSE,FALSE,FALSE,FALSE,,4,purple,bipedtail
659,424,ambipom_female,normal,,FALSE,FALSE,FALSE,FALSE,FALSE,,4,purple,bipedtail
660,425,drifloon,ghost,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,4,purple,headarm
661,426,drifblim,ghost,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,4,purple,headarm
662,427,buneary,normal,,FALSE,FALSE,FALSE,FALSE,FALSE,,4,brown,bipedtail
663,428,lopunny,normal,,FALSE,FALSE,FALSE,FALSE,FALSE,,4,brown,bipedtail
664,428,lopunny_mega,normal,,TRUE,FALSE,FALSE,FALSE,FALSE,,6,brown,bipedtail
665,429,mismagius,ghost,,FALSE,FALSE,FALSE,FALSE,FALSE,,4,purple,head
666,430,honchkrow,dark,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,4,black,twowings
667,431,glameow,normal,,FALSE,FALSE,FALSE,FALSE,FALSE,,4,gray,quadruped
668,432,purugly,normal,,FALSE,FALSE,FALSE,FALSE,FALSE,,4,gray,quadruped
669,433,chingling,psychic,,FALSE,FALSE,FALSE,FALSE,FALSE,,4,yellow,biped
670,434,stunky,poison,dark,FALSE,FALSE,FALSE,FALSE,FALSE,,4,purple,quadruped
671,435,skuntank,poison,dark,FALSE,FALSE,FALSE,FALSE,FALSE,,4,purple,quadruped
672,436,bronzor,steel,psychic,FALSE,FALSE,FALSE,FALSE,FALSE,,4,green,head
673,437,bronzong,steel,psychic,FALSE,FALSE,FALSE,FALSE,FALSE,,4,green,headarm
674,438,bonsly,rock,,FALSE,FALSE,FALSE,FALSE,FALSE,,4,brown,headleg
675,439,mimejr,psychic,fairy,FALSE,FALSE,FALSE,FALSE,FALSE,,4,pink,biped
676,440,happiny,normal,,FALSE,FALSE,FALSE,FALSE,FALSE,,4,pink,biped
677,441,chatot,normal,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,4,black,twowings
678,442,spiritomb,ghost,dark,FALSE,FALSE,FALSE,FALSE,FALSE,,4,purple,headbase
679,443,gible,dragon,ground,FALSE,FALSE,FALSE,FALSE,FALSE,,4,blue,bipedtail
680,443,gible_female,dragon,ground,FALSE,FALSE,FALSE,FALSE,FALSE,,4,blue,bipedtail
681,444,gabite,dragon,ground,FALSE,FALSE,FALSE,FALSE,FALSE,,4,blue,bipedtail
682,444,gabite_female,dragon,ground,FALSE,FALSE,FALSE,FALSE,FALSE,,4,blue,bipedtail
683,445,garchomp,dragon,ground,FALSE,FALSE,FALSE,FALSE,FALSE,,4,blue,bipedtail
684,445,garchomp_female,dragon,ground,FALSE,FALSE,FALSE,FALSE,FALSE,,4,blue,bipedtail
685,445,garchomp_mega,dragon,ground,TRUE,FALSE,FALSE,FALSE,FALSE,,6,blue,bipedtail
686,446,munchlax,normal,,FALSE,FALSE,FALSE,FALSE,FALSE,,4,black,biped
687,447,riolu,fighting,,FALSE,FALSE,FALSE,FALSE,FALSE,,4,blue,bipedtail
688,448,lucario,fighting,steel,FALSE,FALSE,FALSE,FALSE,FALSE,,4,blue,bipedtail
689,448,lucario_mega,fighting,steel,TRUE,FALSE,FALSE,FALSE,FALSE,,6,blue,bipedtail
690,449,hippopotas,ground,,FALSE,FALSE,FALSE,FALSE,FALSE,,4,brown,quadruped
691,449,hippopotas_female,ground,,FALSE,FALSE,FALSE,FALSE,FALSE,,4,brown,quadruped
692,450,hippowdon,ground,,FALSE,FALSE,FALSE,FALSE,FALSE,,4,brown,quadruped
693,450,hippowdon_female,ground,,FALSE,FALSE,FALSE,FALSE,FALSE,,4,brown,quadruped
694,451,skorupi,poison,bug,FALSE,FALSE,FALSE,FALSE,FALSE,,4,purple,insectoid
695,452,drapion,poison,dark,FALSE,FALSE,FALSE,FALSE,FALSE,,4,purple,insectoid
696,453,croagunk,poison,fighting,FALSE,FALSE,FALSE,FALSE,FALSE,,4,blue,biped
697,453,croagunk_female,poison,fighting,FALSE,FALSE,FALSE,FALSE,FALSE,,4,blue,biped
698,454,toxicroak,poison,fighting,FALSE,FALSE,FALSE,FALSE,FALSE,,4,blue,biped
699,454,toxicroak_female,poison,fighting,FALSE,FALSE,FALSE,FALSE,FALSE,,4,blue,biped
700,455,carnivine,grass,,FALSE,FALSE,FALSE,FALSE,FALSE,,4,green,tentacles
701,456,finneon,water,,FALSE,FALSE,FALSE,FALSE,FALSE,,4,blue,fin
702,456,finneon_female,water,,FALSE,FALSE,FALSE,FALSE,FALSE,,4,blue,fin
703,457,lumineon,water,,FALSE,FALSE,FALSE,FALSE,FALSE,,4,blue,fin
704,457,lumineon_female,water,,FALSE,FALSE,FALSE,FALSE,FALSE,,4,blue,fin
705,458,mantyke,water,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,4,blue,twowings
706,459,snover,grass,ice,FALSE,FALSE,FALSE,FALSE,FALSE,,4,white,bipedtail
707,459,snover_female,grass,ice,FALSE,FALSE,FALSE,FALSE,FALSE,,4,white,bipedtail
708,460,abomasnow,grass,ice,FALSE,FALSE,FALSE,FALSE,FALSE,,4,white,bipedtail
709,460,abomasnow_female,grass,ice,FALSE,FALSE,FALSE,FALSE,FALSE,,4,white,bipedtail
710,460,abomasnow_mega,grass,ice,TRUE,FALSE,FALSE,FALSE,FALSE,,6,white,bipedtail
711,461,weavile,dark,ice,FALSE,FALSE,FALSE,FALSE,FALSE,,4,black,bipedtail
712,461,weavile_female,dark,ice,FALSE,FALSE,FALSE,FALSE,FALSE,,4,black,bipedtail
713,462,magnezone,electric,steel,FALSE,FALSE,FALSE,FALSE,FALSE,,4,gray,headarm
714,463,lickilicky,normal,,FALSE,FALSE,FALSE,FALSE,FALSE,,4,pink,biped
715,464,rhyperior,ground,rock,FALSE,FALSE,FALSE,FALSE,FALSE,,4,gray,bipedtail
716,464,rhyperior_female,ground,rock,FALSE,FALSE,FALSE,FALSE,FALSE,,4,gray,bipedtail
717,465,tangrowth,grass,,FALSE,FALSE,FALSE,FALSE,FALSE,,4,blue,biped
718,465,tangrowth_female,grass,,FALSE,FALSE,FALSE,FALSE,FALSE,,4,blue,biped
719,466,electivire,electric,,FALSE,FALSE,FALSE,FALSE,FALSE,,4,yellow,bipedtail
720,467,magmortar,fire,,FALSE,FALSE,FALSE,FALSE,FALSE,,4,red,bipedtail
721,468,togekiss,fairy,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,4,white,twowings
722,469,yanmega,bug,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,4,green,fourwings
723,470,leafeon,grass,,FALSE,FALSE,FALSE,FALSE,FALSE,,4,green,quadruped
724,471,glaceon,ice,,FALSE,FALSE,FALSE,FALSE,FALSE,,4,blue,quadruped
725,472,gliscor,ground,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,4,purple,twowings
726,473,mamoswine,ice,ground,FALSE,FALSE,FALSE,FALSE,FALSE,,4,brown,quadruped
727,473,mamoswine_female,ice,ground,FALSE,FALSE,FALSE,FALSE,FALSE,,4,brown,quadruped
728,474,porygon-z,normal,,FALSE,FALSE,FALSE,FALSE,FALSE,,4,red,headarm
729,475,gallade,psychic,fighting,FALSE,FALSE,FALSE,FALSE,FALSE,,4,white,biped
730,475,gallade_mega,psychic,fighting,TRUE,FALSE,FALSE,FALSE,FALSE,,6,white,biped
731,476,probopass,rock,steel,FALSE,FALSE,FALSE,FALSE,FALSE,,4,gray,manybodies
732,477,dusknoir,ghost,,FALSE,FALSE,FALSE,FALSE,FALSE,,4,black,headarm
733,478,froslass,ice,ghost,FALSE,FALSE,FALSE,FALSE,FALSE,,4,white,headarm
734,479,rotom,electric,ghost,FALSE,FALSE,FALSE,FALSE,FALSE,,4,red,head
735,479,rotom_heat,electric,fire,FALSE,FALSE,FALSE,FALSE,FALSE,,4,red,head
736,479,rotom_wash,electric,water,FALSE,FALSE,FALSE,FALSE,FALSE,,4,red,head
737,479,rotom_frost,electric,ice,FALSE,FALSE,FALSE,FALSE,FALSE,,4,red,head
738,479,rotom_fan,electric,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,4,red,head
739,479,rotom_mow,electric,grass,FALSE,FALSE,FALSE,FALSE,FALSE,,4,red,head
740,480,uxie,psychic,,FALSE,FALSE,TRUE,FALSE,FALSE,,4,yellow,bipedtail
741,481,mesprit,psychic,,FALSE,FALSE,TRUE,FALSE,FALSE,,4,pink,bipedtail
742,482,azelf,psychic,,FALSE,FALSE,TRUE,FALSE,FALSE,,4,blue,bipedtail
743,483,dialga,steel,dragon,FALSE,FALSE,TRUE,FALSE,FALSE,,4,white,quadruped
744,483,dialga_origin,steel,dragon,FALSE,FALSE,TRUE,FALSE,FALSE,,4,white,quadruped
745,484,palkia,water,dragon,FALSE,FALSE,TRUE,FALSE,FALSE,,4,purple,bipedtail
746,484,palkia_origin,water,dragon,FALSE,FALSE,TRUE,FALSE,FALSE,,4,purple,quadruped
747,485,heatran,fire,steel,FALSE,FALSE,TRUE,FALSE,FALSE,,4,brown,quadruped
748,486,regigigas,normal,,FALSE,FALSE,TRUE,FALSE,FALSE,,4,white,biped
749,487,giratina,ghost,dragon,FALSE,FALSE,TRUE,FALSE,FALSE,,4,black,tentacles
750,487,giratina_origin,ghost,dragon,FALSE,FALSE,TRUE,FALSE,FALSE,,4,black,snake
751,488,cresselia,psychic,,FALSE,FALSE,TRUE,FALSE,FALSE,,4,yellow,snake
752,489,phione,water,,FALSE,FALSE,FALSE,TRUE,FALSE,,4,blue,headarm
753,490,manaphy,water,,FALSE,FALSE,FALSE,TRUE,FALSE,,4,blue,biped
754,491,darkrai,dark,,FALSE,FALSE,FALSE,TRUE,FALSE,,4,black,biped
755,492,shaymin,grass,,FALSE,FALSE,FALSE,TRUE,FALSE,,4,green,quadruped
756,492,shaymin_sky,grass,flying,FALSE,FALSE,FALSE,TRUE,FALSE,,4,green,quadruped
757,493,arceus,normal,,FALSE,FALSE,FALSE,TRUE,FALSE,,4,white,quadruped
758,493,arceus_bug,bug,,FALSE,FALSE,FALSE,TRUE,FALSE,,4,white,quadruped
759,493,arceus_dark,dark,,FALSE,FALSE,FALSE,TRUE,FALSE,,4,white,quadruped
760,493,arceus_dragon,dragon,,FALSE,FALSE,FALSE,TRUE,FALSE,,4,white,quadruped
761,493,arceus_electric,electric,,FALSE,FALSE,FALSE,TRUE,FALSE,,4,white,quadruped
762,493,arceus_fairy,fairy,,FALSE,FALSE,FALSE,TRUE,FALSE,,4,white,quadruped
763,493,arceus_fighting,fighting,,FALSE,FALSE,FALSE,TRUE,FALSE,,4,white,quadruped
764,493,arceus_fire,fire,,FALSE,FALSE,FALSE,TRUE,FALSE,,4,white,quadruped
765,493,arceus_flying,flying,,FALSE,FALSE,FALSE,TRUE,FALSE,,4,white,quadruped
766,493,arceus_ghost,ghost,,FALSE,FALSE,FALSE,TRUE,FALSE,,4,white,quadruped
767,493,arceus_grass,grass,,FALSE,FALSE,FALSE,TRUE,FALSE,,4,white,quadruped
768,493,arceus_ground,ground,,FALSE,FALSE,FALSE,TRUE,FALSE,,4,white,quadruped
769,493,arceus_ice,ice,,FALSE,FALSE,FALSE,TRUE,FALSE,,4,white,quadruped
770,493,arceus_poison,poison,,FALSE,FALSE,FALSE,TRUE,FALSE,,4,white,quadruped
771,493,arceus_psychic,psychic,,FALSE,FALSE,FALSE,TRUE,FALSE,,4,white,quadruped
772,493,arceus_rock,rock,,FALSE,FALSE,FALSE,TRUE,FALSE,,4,white,quadruped
773,493,arceus_steel,steel,,FALSE,FALSE,FALSE,TRUE,FALSE,,4,white,quadruped
774,493,arceus_water,water,,FALSE,FALSE,FALSE,TRUE,FALSE,,4,white,quadruped
775,494,victini,psychic,fire,FALSE,FALSE,FALSE,TRUE,FALSE,,5,yellow,biped
776,495,snivy,grass,,FALSE,FALSE,FALSE,FALSE,FALSE,,5,green,bipedtail
777,496,servine,grass,,FALSE,FALSE,FALSE,FALSE,FALSE,,5,green,bipedtail
778,497,serperior,grass,,FALSE,FALSE,FALSE,FALSE,FALSE,,5,green,snake
779,498,tepig,fire,,FALSE,FALSE,FALSE,FALSE,FALSE,,5,red,quadruped
780,499,pignite,fire,fighting,FALSE,FALSE,FALSE,FALSE,FALSE,,5,red,bipedtail
781,500,emboar,fire,fighting,FALSE,FALSE,FALSE,FALSE,FALSE,,5,red,bipedtail
782,501,oshawott,water,,FALSE,FALSE,FALSE,FALSE,FALSE,,5,blue,bipedtail
783,502,dewott,water,,FALSE,FALSE,FALSE,FALSE,FALSE,,5,blue,bipedtail
784,503,samurott,water,,FALSE,FALSE,FALSE,FALSE,FALSE,,5,blue,quadruped
785,503,samurott_hisui,water,dark,FALSE,FALSE,FALSE,FALSE,FALSE,,8,blue,quadruped
786,504,patrat,normal,,FALSE,FALSE,FALSE,FALSE,FALSE,,5,brown,quadruped
787,505,watchog,normal,,FALSE,FALSE,FALSE,FALSE,FALSE,,5,brown,bipedtail
788,506,lillipup,normal,,FALSE,FALSE,FALSE,FALSE,FALSE,,5,brown,quadruped
789,507,herdier,normal,,FALSE,FALSE,FALSE,FALSE,FALSE,,5,gray,quadruped
790,508,stoutland,normal,,FALSE,FALSE,FALSE,FALSE,FALSE,,5,gray,quadruped
791,509,purrloin,dark,,FALSE,FALSE,FALSE,FALSE,FALSE,,5,purple,quadruped
792,510,liepard,dark,,FALSE,FALSE,FALSE,FALSE,FALSE,,5,purple,quadruped
793,511,pansage,grass,,FALSE,FALSE,FALSE,FALSE,FALSE,,5,green,bipedtail
794,512,simisage,grass,,FALSE,FALSE,FALSE,FALSE,FALSE,,5,green,bipedtail
795,513,pansear,fire,,FALSE,FALSE,FALSE,FALSE,FALSE,,5,red,bipedtail
796,514,simisear,fire,,FALSE,FALSE,FALSE,FALSE,FALSE,,5,red,bipedtail
797,515,panpour,water,,FALSE,FALSE,FALSE,FALSE,FALSE,,5,blue,bipedtail
798,516,simipour,water,,FALSE,FALSE,FALSE,FALSE,FALSE,,5,blue,bipedtail
799,517,munna,psychic,,FALSE,FALSE,FALSE,FALSE,FALSE,,5,pink,quadruped
800,518,musharna,psychic,,FALSE,FALSE,FALSE,FALSE,FALSE,,5,pink,biped
801,519,pidove,normal,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,5,gray,twowings
802,520,tranquill,normal,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,5,gray,twowings
803,521,unfezant,normal,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,5,gray,twowings
804,521,unfezant_female,normal,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,5,gray,twowings
805,522,blitzle,electric,,FALSE,FALSE,FALSE,FALSE,FALSE,,5,black,quadruped
806,523,zebstrika,electric,,FALSE,FALSE,FALSE,FALSE,FALSE,,5,black,quadruped
807,524,roggenrola,rock,,FALSE,FALSE,FALSE,FALSE,FALSE,,5,blue,headleg
808,525,boldore,rock,,FALSE,FALSE,FALSE,FALSE,FALSE,,5,blue,tentacles
809,526,gigalith,rock,,FALSE,FALSE,FALSE,FALSE,FALSE,,5,blue,tentacles
810,527,woobat,psychic,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,5,blue,twowings
811,528,swoobat,psychic,flying,FALSE,FALSE,FALSE,FALSE,FALSE,,5,blue,twowings
812,529,drilbur,ground,,FALSE,FALSE,FALSE,FALSE,FALSE,,5,gray,bipedtail
813,530,excadrill,ground,steel,FALSE,FALSE,FALSE,FALSE,FALSE,,5,gray,biped
814,531,audino,normal,,FALSE,FALSE,FALSE,FALSE,FALSE,,5,pink,bipedtail
815,531,audino_mega,normal,fairy,TRUE,FALSE,FALSE,FALSE,FALSE,,6,white,bipedtail
816,532,timburr,fighting,,FALSE,FALSE,FALSE,FALSE,FALSE,,5,gray,biped
817,533,gurdurr,fighting,,FALSE,FALSE,FALSE,FALSE,FALSE,,5,gray,biped
818,534,conkeldurr,fighting,,FALSE,FALSE,FALSE,FALSE,FALSE,,5,brown,biped
819,535,tympole,water,,FALSE,FALSE,FALSE,FALSE,FALSE,,5,blue,fin
820,536,palpitoad,water,ground,FALSE,FALSE,FALSE,FALSE,FALSE,,5,blue,bipedtail
821,537,seismitoad,water,ground,FALSE,FALSE,FALSE,FALSE,FALSE,,5,blue,biped
822,538,throh,fighting,,FALSE,FALSE,FALSE,FALSE,FALSE,,5,red,biped
823,539,sawk,fighting,,FALSE,FALSE,FALSE,FALSE,FALSE,,5,blue,biped
824,540,sewaddle,bug,grass,FALSE,FALSE,FALSE,FALSE,FALSE,,5,yellow,insectoid
825,541,swadloon,bug,grass,FALSE,FALSE,FALSE,FALSE,FALSE,,5,green,headarm
826,542,leavanny,bug,grass,FALSE,FALSE,FALSE,FALSE,FALSE,,5,yellow,biped
827,543,venipede,bug,poison,FALSE,FALSE,FALSE,FALSE,FALSE,,5,red,insectoid
828,544,whirlipede,bug,poison,FALSE,FALSE,FALSE,FALSE,FALSE,,5,gray,head
829,545,scolipede,bug,poison,FALSE,FALSE,FALSE,FALSE,FALSE,,5,red,insectoid
830,546,cottonee,grass,fairy,FALSE,FALSE,FALSE,FALSE,FALSE,,5,green,head
831,547,whimsicott,grass,fairy,FALSE,FALSE,FALSE,FALSE,FALSE,,5,green,biped
832,548,petilil,grass,,FALSE,FALSE,FALSE,FALSE,FALSE,,5,green,headbase
833,549,lilligant,grass,,FALSE,FALSE,FALSE,FALSE,FALSE,,5,green,headbase
834,549,lilligant_hisui,grass,fighting,FALSE,FALSE,FALSE,FALSE,FALSE,,8,green,biped
835,550,basculin_red,water,,FALSE,FALSE,FALSE,FALSE,FALSE,,5,green,fin
836,550,basculin_blue,water,,FALSE,FALSE,FALSE,FALSE,FALSE,,5,green,fin
837,550,basculin_hisui,water,,FALSE,FALSE,FALSE,FALSE,FALSE,,8,green,fin
838,551,sandile,ground,dark,FALSE,FALSE,FALSE,FALSE,FALSE,,5,brown,quadruped
